Link,Tiêu đề,Địa chỉ,Địa chỉ 1,Địa chỉ 2,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,Latitude,Longitude
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-lam-phuong-ngoc-lam-2-9/ban-canh-mipec-long-bien-7-986-ty-30m2-view-dep-chi-3-ra-mat-pho-ha-noi-pr45026794,"Bán nhà riêng cạnh Mipec Long Biên, 7,986 tỷ, 30m2, view đẹp, chỉ 3 nhà ra mặt phố Ngọc Lâm, Hà Nội","Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội | (Phường Bồ Đề, Hà Nội mới)","Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","(Phường Bồ Đề, Hà Nội mới)","7,99 tỷ","~266,2 triệu/m²",3 phòng,Long Biên,30 m²,,2 m,,,5 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45026794,21.0467973326473,105.871766867973
https://batdongsan.com.vn/ban-dat-xa-xuan-canh-1/gia-chu-can-ban-lo-at-ong-anh-ha-noi-gia-4-850-ty-pr45836750,"Gia chủ cần bán lô đất Xuân Canh, Xã Xuân Canh, Huyện Đông Anh, Hà Nội. Giá 4.850 tỷ","Thôn Xuân Canh, Xã Xuân Canh, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","Thôn Xuân Canh, Xã Xuân Canh, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)","4,85 tỷ","~95,47 triệu/m²",,Đông Anh,"50,8 m²","3,73 m","2,3 m",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45836750,21.0955910782038,105.850030781903
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-1-718/khong-qh-toa-chung-cu-mini-lo-goc-3-thoang-oto-70m-6-tang-thang-may-20-phong-dong-tien-1-ty-nam-pr45836636,[Không QH] toà chung cư mini lô góc 3 thoáng oto 70m 6 tầng thang máy 20 phòng dòng tiền 1 tỷ/năm,"Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội | (Phường Đông Ngạc, Hà Nội mới)","Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","(Phường Đông Ngạc, Hà Nội mới)","19,7 tỷ","~281,43 triệu/m²",20 phòng,Bắc Từ Liêm,70 m²,"4,6 m",3 m,,,6 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45836636,21.0718275893304,105.777197905967
https://batdongsan.com.vn/ban-dat-xa-mai-lam/chi-6-6t-quy-ac-a-co-115m-at-tai-thai-binh-at-trong-e-dien-tich-115m2-t-pr45836525,Chỉ 6.6 tỷ quý ac đã có 115m2 đất tại Thái Bình - Mai Lâm (đất trong đê) diện tích: 115m2,"Xã Mai Lâm, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","Xã Mai Lâm, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)","6,6 tỷ","~57,39 triệu/m²",,Đông Anh,115 m²,"7,8 m",3 m,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45836525,21.0923623329242,105.888830455419
https://batdongsan.com.vn/ban-dat-xa-mai-lam/ban-gap-manh-at-rat-ep-2-mat-thoang-tai-loc-ha-ong-anh-cu-dien-tich-50-6m-pr45836429,Bán gấp mảnh đất rất đẹp 2 mặt thoáng - tại Lộc Hà - xã Đông Anh (xã Mai Lâm cũ)diện tích: 50.5m2,"Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)","5,15 tỷ","~101,98 triệu/m²",,Đông Anh,"50,5 m²",4 m,"2,7 m",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45836429,21.0920257621172,105.889184455537
https://batdongsan.com.vn/ban-nha-rieng-duong-to-ngoc-van-phuong-quang-an-2-6/10m-ra-mat-pho-2-o-xay-can-ho-apartment-cho-thue-inh-o-vao-nha-pr45348823,10m ra mặt phố 2 ô tô - xây căn hộ apartment cho thuê đỉnh - ô tô vào nhà,"Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội | (Phường Tây Hồ, Hà Nội mới)","Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội","(Phường Tây Hồ, Hà Nội mới)",55 tỷ,"~374,15 triệu/m²",4 phòng,Tây Hồ,147 m²,"5,5 m",,,,4 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45348823,21.0685710831149,105.82434554228
https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-khue-phuong-buoi-6/moi-ep-lo-goc-thoang-sang-gan-ho-tay-5-tang-u-cong-nang-nhinh-7-ty-pr45671682,Nhà mới đẹp - lô góc thoáng sáng - gần hồ Tây - 5 tầng đủ công năng - 7.39 tỷ,"Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội | (Phường Tây Hồ, Hà Nội mới)","Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội","(Phường Tây Hồ, Hà Nội mới)","7,39 tỷ","~295,6 triệu/m²",3 phòng,Tây Hồ,25 m²,,,,,5 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45671682,21.0459472643892,105.812893896654
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-mai-phuong-bach-mai-4/2-thoang-view-truong-hoc-gan-trung-tam-hai-ba-trung-ang-cho-thue-10tr-thang-so-o-pr45746810,2 thoáng - view trường học - gần phố - trung tâm Hai Bà Trưng - đang cho thuê 10tr/tháng - sổ đỏ,"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội | (Phường Bạch Mai, Hà Nội mới)","Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","(Phường Bạch Mai, Hà Nội mới)","4,7 tỷ","~117,5 triệu/m²",4 phòng,Hai Bà Trưng,40 m²,3 m,,,,4 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45746810,20.9984326464916,105.851822423025
https://batdongsan.com.vn/ban-dat-xa-hong-ky-1/ban-nhanh-100m-tai-yen-luong-ngo-thong-oto-pr45468237,"Bán nhanh 100m2 tại Yên Lương, Hồng Kỳ - Ngõ thông ô tô","Yên Lương, Xã Hồng Kỳ, Huyện Sóc Sơn, Hà Nội | (Xã Trung Giã, Hà Nội mới)","Yên Lương, Xã Hồng Kỳ, Huyện Sóc Sơn, Hà Nội","(Xã Trung Giã, Hà Nội mới)","1,95 tỷ","~19,5 triệu/m²",,Sóc Sơn,100 m²,"5,48 m",4 m,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45468237,21.3228683481821,105.850548539326
https://batdongsan.com.vn/ban-dat-xa-kim-hoa-1/o-to-tai-vao-at-kcn-quang-minh-gan-noi-bai-au-tu-hop-ly-khu-vuc-ong-dan-tiem-nang-gia-pr45746772,Ôtô tải vào đất - KCN Quang Minh - gần Nội Bài - Đầu tư hợp lý - Khu vực đông dân - Tiềm năng giá,"Đội 7 Phủ Trì, Xã Kim Hoa, Huyện Mê Linh, Hà Nội | (Xã Tiến Thắng, Hà Nội mới)","Đội 7 Phủ Trì, Xã Kim Hoa, Huyện Mê Linh, Hà Nội","(Xã Tiến Thắng, Hà Nội mới)","2,8 tỷ","~40,58 triệu/m²",,Mê Linh,69 m²,4 m,,,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45746772,21.2140761574578,105.740966490451
https://batdongsan.com.vn/ban-dat-xa-minh-tri/ban-at-tai-1-27-ty-61-5-m2-ep-xuat-sac-chinh-chu-pr45571954,"Bán đất tại Xã Minh Trí, 1,27 tỷ, 61,5 m2, đẹp xuất sắc chính chủ","Xã Minh Trí, Huyện Sóc Sơn, Hà Nội | (Xã Kim Anh, Hà Nội mới)","Xã Minh Trí, Huyện Sóc Sơn, Hà Nội","(Xã Kim Anh, Hà Nội mới)","1,27 tỷ","~20,65 triệu/m²",,Sóc Sơn,"61,5 m²","4,37 m",4 m,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45571954,21.2917764782126,105.761871959488
https://batdongsan.com.vn/ban-nha-rieng-duong-19-5-1-phuong-van-quan-15/khong-quy-hoach-toa-chung-cu-mini-dong-tien-1-2-ty-nam-80m-6-tang-thang-may-mat-tien-14m-gan-pho-pr45836215,Không quy hoạch toà chung cư mini dòng tiền 1.2 tỷ/năm 79m2 6 tầng thang máy MT 14.15m gần phố,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội | (Phường Hà Đông, Hà Nội mới)","Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội","(Phường Hà Đông, Hà Nội mới)",21 tỷ,"~265,82 triệu/m²",18 phòng,Hà Đông,79 m²,"14,15 m",,,,6 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45836215,20.9758513161515,105.789292787936
https://batdongsan.com.vn/ban-dat-xa-vinh-ngoc-1/ban-nhanh-lo-2-mat-thoang-tai-thanh-huyen-dong-anh-ha-noi-dt-60m-pr44105359,Bán nhanh lô đất 2 mặt thoáng - tại Vĩnh Thanh - Xã Vĩnh Ngọc - Huyện Đông Anh - Hà Nội. DT: 60m2,"Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội | (Xã Vĩnh Thanh, Hà Nội mới)","Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội","(Xã Vĩnh Thanh, Hà Nội mới)","8,4 tỷ",~140 triệu/m²,,Đông Anh,60 m²,6 m,4 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,01/06/2026,16/06/2026,Tin thường,44105359,21.1188954947668,105.823557520788
https://batdongsan.com.vn/ban-dat-duong-35-xa-hien-ninh-1-12/mo-ba-n-sieu-pham-hiem-co-kho-tim-truc-chinh-kinh-doanh-dg-lien-noi-bai-lh-0916116222-pr45245126,Mở bán siêu phẩm hiếm có khó tìm. Trục chính kinh doanh đường liên xã Nội Bài. LH 0916 116 ***,"Hiền Lương, Đường 35, Xã Hiền Ninh, Huyện Sóc Sơn, Hà Nội | (Xã Sóc Sơn, Hà Nội mới)","Hiền Lương, Đường 35, Xã Hiền Ninh, Huyện Sóc Sơn, Hà Nội","(Xã Sóc Sơn, Hà Nội mới)",38 triệu/m²,"~3,75 tỷ",,Sóc Sơn,"98,6 m²",4 m,10 m,Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45245126,21.2649283987002,105.788139808926
https://batdongsan.com.vn/ban-nha-rieng-phuong-phu-thuong-1/chinh-chu-can-ban-moi-xay-7-tang-60m2-ngo-thong-co-thang-may-gia-nhinh-16-ty-gan-ho-tay-pr45102866,"Chính chủ gửi bán nhà 7 tầng 60m2, ngõ thông, oto tránh, có thang máy. Giá 16.8 tỷ thông hồ","Phường Phú Thượng, Quận Tây Hồ, Hà Nội | (Phường Phú Thượng, Hà Nội mới)","Phường Phú Thượng, Quận Tây Hồ, Hà Nội","(Phường Phú Thượng, Hà Nội mới)","16,8 tỷ",~280 triệu/m²,4 phòng,Tây Hồ,60 m²,5 m,,,,7 tầng,,Có sổ.,01/06/2026,16/06/2026,Tin thường,45102866,21.0804992335244,105.806759172644
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-21a-quoc-lo-21-xa-phu-cat-1-22/at-xay-tro-lai-kep-ep-nhat-hoa-lac-oai-gia-f0-mat-uong-24m-suoi-truoc-mat-bai-o-xe-pr45835094,"Đất xây trọ Lãi kép đẹp nhất khu Hoà Lạc-Quốc Oai, giá F0, mặt đường 24m, suối trước mặt, Bãi đỗ xe","Đường Quốc lộ 21A(Quốc lộ 21), Xã Phú Cát, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường Quốc lộ 21A(Quốc lộ 21), Xã Phú Cát, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","3,5 tỷ",~35 triệu/m²,,Quốc Oai,100 m²,"6,3 m",24 m,,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45835094,20.9714440367042,105.533130388308
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-nghia-do-1-7/ap-hop-p-o-phan-lo-mat-ngo-4m-thong-kinh-doanh-o-to-o-cua-moi-7t-thang-may-ko-qh-pr45834637,"Đập hộp! P Nghĩa Đô, phân lô, mặt ngõ 4m thông kinh doanh, ô tô đỗ cửa, ko QH, mới 7T thang máy","Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội | (Phường Tây Hồ, Hà Nội mới)","Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","(Phường Tây Hồ, Hà Nội mới)","11,6 tỷ","~379,08 triệu/m²",4 phòng,Cầu Giấy,"30,6 m²",,4 m,,,7 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45834637,21.0537334119209,105.808682365053
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4-8/cam-ket-khong-qh-ngo-3-gac-tranh-kinh-doanh-42m-5t-mat-tien-4-6m-gia-7-5-ty-pr45834798,"Cam kết nhà không QH, Hoàng Mai, ngõ 3 gác tránh, kinh doanh, 42m*5T,mặt tiền 4.6m, giá 7.5 tỷ","Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội | (Phường Hoàng Mai, Hà Nội mới)","Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","(Phường Hoàng Mai, Hà Nội mới)","7,5 tỷ","~178,57 triệu/m²",,Hoàng Mai,42 m²,,3 m,,,5 tầng,,Sổ đỏ,01/06/2026,16/06/2026,Tin thường,45834798,20.9883387376993,105.856819082808
https://batdongsan.com.vn/ban-dat-duong-le-trong-tan-phuong-duong-noi-15/ban-nhanh-50m-dich-vu-la-duong-vi-tri-dep-gia-10-5-ty-pr41046687,"Bán gấp mảnh CL30 khu dịch vụ Đồng Đế, Dương Nội, gần Aeon, giá đầu tư. LH 0961 628 ***","Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội | (Phường Dương Nội, Hà Nội mới)","Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội","(Phường Dương Nội, Hà Nội mới)","12,5 tỷ",~250 triệu/m²,,Hà Đông,50 m²,4 m,12 m,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,41046687,20.9682229992143,105.754915893538
https://batdongsan.com.vn/ban-dat-duong-hau-duong-xa-kim-chung-10/ban-gap-at-ong-anh-thien-loc-moi-pr45315247,"Bán gấp đất Hậu Dưỡng, Kim Chung, Đông Anh - xã Thiên Lộc mới","Đường Hậu Dưỡng, Xã Kim Chung, Huyện Đông Anh, Hà Nội | (Xã Thiên Lộc, Hà Nội mới)","Đường Hậu Dưỡng, Xã Kim Chung, Huyện Đông Anh, Hà Nội","(Xã Thiên Lộc, Hà Nội mới)",55 triệu/m²,"~6,32 tỷ",,Đông Anh,115 m²,"4,8 m","2,5 m",,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45315247,21.1230192198018,105.770204141736
https://batdongsan.com.vn/ban-dat-xa-van-hoa-1/lo-trong-cay-2-mat-tien-duong-sieu-thoang-gan-nui-villa-nghi-duong-cach-truc-chinh-500m-pr44907666,Lô đất trồng cây 2 mặt tiền đường siêu thoáng-gần núi-villa nghỉ dưỡng-cách trục chính Vân Hòa 500m,"Xã Vân Hòa, Huyện Ba Vì, Hà Nội | (Xã Yên Bài, Hà Nội mới)","Xã Vân Hòa, Huyện Ba Vì, Hà Nội","(Xã Yên Bài, Hà Nội mới)",375 triệu,"~416,67 nghìn/m²",,Ba Vì,900 m²,,,,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,44907666,21.0796657364003,105.413582642486
https://batdongsan.com.vn/ban-dat-duong-le-phap-xa-tien-duong-10/ban-gap-sieu-pham-dau-tu-kinh-doanh-thon-7-5m-co-via-he-dt-150m-pr44430007,"Bán gấp siêu phẩm đất đầu tư/kinh doanh Thôn Lễ Pháp, đường 7.5m có vỉa hè. DT: 148.9m2","Đường Lễ Pháp, Xã Tiên Dương, Huyện Đông Anh, Hà Nội | (Xã Phúc Thịnh, Hà Nội mới)","Đường Lễ Pháp, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","(Xã Phúc Thịnh, Hà Nội mới)","22,7 tỷ","~152,45 triệu/m²",,Đông Anh,"148,9 m²",10 m,"7,5 m",,,,,Sổ đỏ/ Sổ hồng.,01/06/2026,16/06/2026,Tin thường,44430007,21.1333436368112,105.831151341025
https://batdongsan.com.vn/ban-dat-xa-minh-phu-1/lo-goc-100m-full-tho-cu-thanh-tri-kim-anh-ngo-thong-o-to-tranh-nhau-pr45834262,"Lô góc 100m2 full thổ cư Thanh Trí, Kim Anh - ngõ thông, ô tô tránh nhau","Thôn thanh trí, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội | (Xã Kim Anh, Hà Nội mới)","Thôn thanh trí, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội","(Xã Kim Anh, Hà Nội mới)","2,25 tỷ","~22,5 triệu/m²",,Sóc Sơn,100 m²,"6,42 m",7 m,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45834262,21.2672374777763,105.760718677193
https://batdongsan.com.vn/ban-dat-duong-co-duong-xa-tien-duong-10/hot-hiem-lo-at-nho-xinh-46m2-1-nha-ra-pho-hang-xom-vin-bac-hong-gia-re-nhat-khu-vuc-pr45580692,"Hót hiếm. Lô đất nhỏ xinh 45.2m2 Cổ Dương 1 nhà ra phố, hàng xóm Vinh Bắc Hồng, giá rẻ nhất khu vực","Thôn Cổ Dương, Đường Cổ Dương, Xã Tiên Dương, Huyện Đông Anh, Hà Nội | (Xã Phúc Thịnh, Hà Nội mới)","Thôn Cổ Dương, Đường Cổ Dương, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","(Xã Phúc Thịnh, Hà Nội mới)","3,85 tỷ","~85,18 triệu/m²",,Đông Anh,"45,2 m²","4,1 m",3 m,,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45580692,21.1524987509333,105.82992203273
https://batdongsan.com.vn/ban-nha-rieng-duong-mac-thai-to-phuong-yen-hoa-2-7/ban-phong-cach-chau-au-toa-lac-tai-trung-tam-cau-giay-55m2-x-7-tang-phan-lo-o-ngay-pr45640565,"Bán nhà phong cách Châu Âu, toạ lạc tại trung tâm Cầu Giấy - 55m2 x 7 tầng, phân lô ở ngay","Đường Mạc Thái Tổ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội | (Phường Yên Hòa, Hà Nội mới)","Đường Mạc Thái Tổ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội","(Phường Yên Hòa, Hà Nội mới)","29,4 tỷ","~556,82 triệu/m²",,Cầu Giấy,"52,8 m²",,84 m,,,7 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45640565,21.016375313316,105.788898643487
https://batdongsan.com.vn/ban-nha-rieng-phuong-trung-hoa-4/chinh-chu-ban-cau-giay-phan-lo-yen-tinh-dan-xay-chac-chan-pr45728340,"Hiếm - bán nhà Trung Hòa Cầu Giấy | phân lô yên tĩnh dân xây chắc chắn, gần vành đai 2.5","Phường Trung Hòa, Quận Cầu Giấy, Hà Nội | (Phường Yên Hòa, Hà Nội mới)","Phường Trung Hòa, Quận Cầu Giấy, Hà Nội","(Phường Yên Hòa, Hà Nội mới)","13,8 tỷ","~306,67 triệu/m²",,Cầu Giấy,45 m²,4 m,5 m,,,6 tầng,,Sổ đỏ,01/06/2026,16/06/2026,Tin thường,45728340,21.009877781554,105.802679216462
https://batdongsan.com.vn/ban-dat-duong-ngoc-dong-xa-bat-trang-1-11/ban-at-ong-gia-lam-cu-ha-noi-canh-vin-1-gan-quoc-lo-5b-60m2-o-to-vao-pr45833974,"Bán đất Ngọc Động, Bát Tràng (Gia Lâm cũ) Hà Nội. Cạnh Vin 1, gần Quốc lộ 5B, 60m2, ô tô vào","Đường Ngọc Động, Xã Bát Tràng, Huyện Gia Lâm, Hà Nội | (Xã Bát Tràng, Hà Nội mới)","Đường Ngọc Động, Xã Bát Tràng, Huyện Gia Lâm, Hà Nội","(Xã Bát Tràng, Hà Nội mới)",92 triệu/m²,"~5,52 tỷ",,Gia Lâm,60 m²,,,,,,,Sổ đỏ/sổ hồng chung,01/06/2026,16/06/2026,Tin thường,45833974,20.9791962432767,105.941376322482
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-cat-linh-3/hiem-phan-lo-gan-ho-55m-mat-tien-4-1m-dan-xay-khung-cot-cuc-chac-pr45706842,Hiếm phân lô gần hồ Hoàng Cầu - 55m2 mặt tiền 4.1m - nhà dân xây khung cột cực chắc,"Phố Hoàng Cầu, Phường Cát Linh, Quận Đống Đa, Hà Nội | (Phường Ô Chợ Dừa, Hà Nội mới)","Phố Hoàng Cầu, Phường Cát Linh, Quận Đống Đa, Hà Nội","(Phường Ô Chợ Dừa, Hà Nội mới)",32 tỷ,"~581,82 triệu/m²",,Đống Đa,55 m²,"4,1 m",6 m,,,5 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45706842,21.0164191341435,105.822550030143
https://batdongsan.com.vn/ban-nha-rieng-pho-do-quang-phuong-trung-hoa-4-7/hiem-nguyen-thi-inh-cau-giay-moi-65m2-7-tang-thang-may-pr45728832,Hiếm - Phố Đỗ Quang Cầu Giấy nhà mới 65m2 - 7 tầng thang máy,"Phố Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội | (Phường Cầu Giấy, Hà Nội mới)","Phố Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội","(Phường Cầu Giấy, Hà Nội mới)","35,8 tỷ","~550,77 triệu/m²",,Cầu Giấy,65 m²,"5,2 m",8 m,,,7 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45728832,21.0107232746501,105.802057001883
https://batdongsan.com.vn/ban-nha-rieng-pho-nghia-do-phuong-nghia-do-1-7/ban-o-2-mat-o-to-tranh-co-via-he-68m2-qua-ep-pr45706559,"Bán nhà Nghĩa Đô - 2 mặt ô tô tránh, có vỉa hè, 68m2 quá đẹp","Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội | (Phường Nghĩa Đô, Hà Nội mới)","Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","(Phường Nghĩa Đô, Hà Nội mới)","34,8 tỷ","~511,76 triệu/m²",,Cầu Giấy,68 m²,4 m,8 m,,,5 tầng,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45706559,21.0484805270296,105.795722278475
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-hoang-van-thu-4-8/khong-quy-hoach-pho-inh-2-mat-thoang-ngo-thong-dan-xay-40m-4-5-tang-mt-ep-4-6m-7-ty-pr45833933,"Không quy hoạch phố Trương Định 2 mặt thoáng ngõ thông, dân xây 40m* 4.5 tầng, MT đẹp 4.6m, 7,95 tỷ","Đường Trương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội | (Phường Hoàng Mai, Hà Nội mới)","Đường Trương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","(Phường Hoàng Mai, Hà Nội mới)","7,95 tỷ","~198,75 triệu/m²",4 phòng,Hoàng Mai,40 m²,,3 m,,,5 tầng,,Sổ đỏ,01/06/2026,16/06/2026,Tin thường,45833933,20.9878327129719,105.859248439154
https://batdongsan.com.vn/ban-dat-xa-phu-cat-1/at-gan-ai-hoc-gan-metro-gia-chi-hon-3-ty-pr45833881,"Đất Phú Cát gần Đại học, gần Metro giá chỉ 3.2 tỷ","Xã Phú Cát, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Xã Phú Cát, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)","3,2 tỷ",~32 triệu/m²,,Quốc Oai,100 m²,,,,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45833881,20.974522693593,105.552968454085
https://batdongsan.com.vn/ban-dat-xa-mai-lam/ban-42-6m2-at-ong-anh-khong-quy-hoach-cach-1-nha-ra-oto-tranh-ngay-bia-lang-pr45833784,"Bán 42,6m2 đất Mai Lâm, Đông Anh, không quy hoạch, cách 1 nhà ra oto tránh, ngay bìa làng","Thôn Thái Bình, Xã Mai Lâm, Huyện Đông Anh, Hà Nội | (Xã Đông Anh, Hà Nội mới)","Thôn Thái Bình, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","(Xã Đông Anh, Hà Nội mới)","4,9 tỷ","~115,02 triệu/m²",,Đông Anh,"42,6 m²","4,5 m","2,4 m",Bắc,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45833784,21.0821941464684,105.886652413756
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-21a-quoc-lo-21-xa-nam-phuong-tien-24/at-nen-ven-o-ha-noi-gan-nga-tu-xuan-mai-gia-chi-hon-1-ty-pr45833736,"Đất nền ven đô Hà Nội. Gần ngã tư Xuân Mai, giá chỉ 1.5 tỷ","Đường Quốc lộ 21A(Quốc lộ 21), Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội | (Xã Xuân Mai, Hà Nội mới)","Đường Quốc lộ 21A(Quốc lộ 21), Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","(Xã Xuân Mai, Hà Nội mới)","1,5 tỷ","~18,52 triệu/m²",,Chương Mỹ,81 m²,5 m,6 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,01/06/2026,16/06/2026,Tin thường,45833736,20.5695169220844,105.883124335483
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-413-xa-xuan-son-5-16/nha-em-co-suat-ngoai-giao-re-hon-100tr-khu-phuong-tung-thien-sat-tl413-dang-mo-rong-100-tho-cu-pr44740628,Nhà em có suất ngoại giao rẻ hơn 100tr khu đất phường Tùng Thiện sát TL413 đang mở rộng 100% thổ cư,"Đường Tỉnh lộ 413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội | (Phường Tùng Thiện, Hà Nội mới)","Đường Tỉnh lộ 413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội","(Phường Tùng Thiện, Hà Nội mới)","1,65 tỷ","~16,5 triệu/m²",,Sơn Tây,100 m²,"7,5 m",6 m,,,,,Sổ đỏ/ Sổ hồng.,01/06/2026,16/06/2026,Tin thường,44740628,21.1353532180639,105.443408544213
